_id,title,subtitle,location,date
6662d65bcd334071f749566a,Der Bibliothekar,,Burgtheater,1888-01-28T10:55:00.000Z
6662d698cd334071f7495bf0,Schach dem König,,Burgtheater,1888-01-29T10:55:00.000Z
65c61aa9d3ced60fbe1d1744,Galeotto,,Burgtheater,1888-01-30T12:00:00.000Z
666194cd4e11902147263ffd,Galeotto,,Burgtheater,1888-01-31T10:55:00.000Z
6662ee55cd334071f74b55af,Krieg im Frieden,,Burgtheater,1888-02-01T10:55:00.000Z
6662ef9bcd334071f74b6f31,Macbeth,,Burgtheater,1888-02-02T10:55:00.000Z
6661a0cf4e11902147275423,Unter vier Augen,,Burgtheater,1888-02-03T10:55:00.000Z
6661a0e04e1190214727561c,Der zündende Funke,,Burgtheater,1888-02-03T10:55:00.000Z
6661a0da4e11902147275598,Galante Könige,Ein Liebeszeichen,Burgtheater,1888-02-03T10:55:00.000Z
6662f381cd334071f74bbc42,Goldfische,,Burgtheater,1888-02-04T10:55:00.000Z
6662f42fcd334071f74bca22,Galeotto,,Burgtheater,1888-02-05T10:55:00.000Z
6662f503cd334071f74bdacc,Die Gönnerschaften,,Burgtheater,1888-02-06T10:55:00.000Z
6662f750cd334071f74c09d8,Der Königsleutnant,,Burgtheater,1888-02-07T10:55:00.000Z
6662f846cd334071f74c1e11,Die Maler (Wilbrandt),,Burgtheater,1888-02-08T10:55:00.000Z
6662fa90cd334071f74c4c88,Die Nixe,,Burgtheater,1888-02-09T10:55:00.000Z
6662fbabcd334071f74c6293,Galeotto,,Burgtheater,1888-02-10T10:55:00.000Z
6662fdb1cd334071f74c8b4e,Der Erbförster,,Burgtheater,1888-02-11T10:55:00.000Z
6662fec5cd334071f74ca12b,Was ihr wollt,,Burgtheater,1888-02-12T10:55:00.000Z
6662ff6ecd334071f74caef7,Galeotto,,Burgtheater,1888-02-13T10:55:00.000Z
66630022cd334071f74cbd5e,Wenn man nicht tanzt,,Burgtheater,1888-02-14T10:55:00.000Z
66630092cd334071f74cc63f,Nur Mutter,,Burgtheater,1888-02-14T10:55:00.000Z
66630132cd334071f74cd363,Othello,,Burgtheater,1888-02-15T10:55:00.000Z
666304b8cd334071f74d1ac1,Ein verarmter Edelmann,,Burgtheater,1888-02-16T10:55:00.000Z
6663067acd334071f74d3e24,Goldfische,,Burgtheater,1888-02-17T10:55:00.000Z
66630781cd334071f74d52c7,Narziß (Brachvogel),,Burgtheater,1888-02-18T10:55:00.000Z
666308ddcd334071f74d6dd1,König Heinrich IV.  1. Teil,,Burgtheater,1888-02-19T10:55:00.000Z
6662e650cd334071f74ab771,Eine alltägliche Geschichte,,Burgtheater,1888-02-20T10:55:00.000Z
6662ec1fcd334071f74b29c8,Unter vier Augen,,Burgtheater,1888-02-20T10:55:00.000Z
66630c61cd334071f74db2f5,König Heinrich IV.  2. Teil,,Burgtheater,1888-02-21T10:55:00.000Z
66631352cd334071f74e3ace,Die Zauberin am Stein,,Burgtheater,1888-02-22T10:55:00.000Z
6663144dcd334071f74e4f74,Die Nixe,,Burgtheater,1888-02-23T10:55:00.000Z
6663159bcd334071f74e69aa,Othello,,Burgtheater,1888-02-24T10:55:00.000Z
6663166dcd334071f74e7a4a,Deborah,,Burgtheater,1888-02-25T10:55:00.000Z
666318a3cd334071f74ea799,Der Marquis von Villemer,,Burgtheater,1888-02-26T10:55:00.000Z
65c61aa8d3ced60fbe1d157f,Der Diener zweier Herren,,Burgtheater,1888-02-27T12:00:00.000Z
65c61aa7d3ced60fbe1d13a3,Eine Lektion,,Burgtheater,1888-02-27T12:00:00.000Z
65c61aa7d3ced60fbe1d1242,Eine Schachpartie (Giacosa),,Burgtheater,1888-02-27T12:00:00.000Z
666195874e119021472650cd,Eine Lektion,,Burgtheater,1888-02-28T10:55:00.000Z
6661958f4e11902147265163,Eine Schachpartie (Giacosa),,Burgtheater,1888-02-28T10:55:00.000Z
6661959e4e11902147265288,Der Diener zweier Herren,,Burgtheater,1888-02-28T10:55:00.000Z
666319c8cd334071f74ebfa1,Der Hüttenbesitzer,,Burgtheater,1888-02-29T10:55:00.000Z
6662d708cd334071f74965b4,Ein verarmter Edelmann,,Burgtheater,1888-03-01T10:55:00.000Z
6662d73fcd334071f7496a68,Eine Lektion,,Burgtheater,1888-03-02T10:55:00.000Z
6662d75acd334071f7496caa,Der Diener zweier Herren,,Burgtheater,1888-03-02T10:55:00.000Z
6662d74acd334071f7496b95,Eine Schachpartie (Giacosa),,Burgtheater,1888-03-02T10:55:00.000Z
6662d7d7cd334071f7497746,Der Bibliothekar,,Burgtheater,1888-03-03T10:55:00.000Z
6662d7fdcd334071f7497aab,Der Richter von Zalamea,,Burgtheater,1888-03-04T10:55:00.000Z
6662d859cd334071f7498280,Der Diener zweier Herren,,Burgtheater,1888-03-05T10:55:00.000Z
6662d82dcd334071f7497f28,Eine Lektion,,Burgtheater,1888-03-05T10:55:00.000Z
6662d837cd334071f7497fd7,Eine Schachpartie (Giacosa),,Burgtheater,1888-03-05T10:55:00.000Z
6662d872cd334071f749849b,Galeotto,,Burgtheater,1888-03-06T10:55:00.000Z
65c61aa7d3ced60fbe1d10e2,Der Fechter von Ravenna,,Burgtheater,1888-03-07T12:00:00.000Z
666196094e11902147265c29,Nathan der Weise,,Burgtheater,1888-03-08T10:55:00.000Z
6662d8b4cd334071f7498afe,Der Winkelschreiber,,Burgtheater,1888-03-10T10:55:00.000Z
6662d8a4cd334071f749898b,Gringoire,,Burgtheater,1888-03-10T10:55:00.000Z
6662d8e1cd334071f7498ef7,Eine Lektion,,Burgtheater,1888-03-11T10:55:00.000Z
6662d8facd334071f74990c4,Der Diener zweier Herren,,Burgtheater,1888-03-11T10:55:00.000Z
6662d8e8cd334071f7498f8b,Eine Schachpartie (Giacosa),,Burgtheater,1888-03-11T10:55:00.000Z
6662d91bcd334071f7499446,Galeotto,,Burgtheater,1888-03-12T10:55:00.000Z
6662d940cd334071f74997b5,Frau Susanne,,Burgtheater,1888-03-13T10:55:00.000Z
6662d95fcd334071f7499a2d,Der Fechter von Ravenna,,Burgtheater,1888-03-14T10:55:00.000Z
6662d985cd334071f7499d7f,Magnetische Kuren,,Burgtheater,1888-03-15T10:55:00.000Z
6662d9afcd334071f749a144,Die Ahnfrau,,Burgtheater,1888-03-16T10:55:00.000Z
6662d9eccd334071f749a84c,Galeotto,,Burgtheater,1888-03-17T10:55:00.000Z
6662da12cd334071f749ab93,König Heinrich IV.  1. Teil,,Burgtheater,1888-03-18T10:55:00.000Z
6662da86cd334071f749b5d3,Denise,,Burgtheater,1888-03-19T10:55:00.000Z
6662daa9cd334071f749b925,König Heinrich IV.  2. Teil,,Burgtheater,1888-03-20T10:55:00.000Z
6662db3ccd334071f749c57b,Eine Lektion,,Burgtheater,1888-03-21T10:55:00.000Z
6662db47cd334071f749c64f,Eine Schachpartie (Giacosa),,Burgtheater,1888-03-21T10:55:00.000Z
6662db57cd334071f749c7fd,Der Diener zweier Herren,,Burgtheater,1888-03-21T10:55:00.000Z
6662db9ccd334071f749cddc,Clavigo,,Burgtheater,1888-03-22T10:55:00.000Z
6662db85cd334071f749cc09,Die Geschwister,,Burgtheater,1888-03-22T10:55:00.000Z
6662dbbecd334071f749d0ed,Die Tochter des Herrn Fabricius,,Burgtheater,1888-03-23T10:55:00.000Z
6662dc05cd334071f749d6a8,Der Fechter von Ravenna,,Burgtheater,1888-03-24T10:55:00.000Z
666191064e1190214725ef13,Götz von Berlichingen mit der eisernen Hand,,Burgtheater,1888-04-02T10:55:00.000Z
6661919f4e1190214725fccd,Krisen,,Burgtheater,1888-04-03T10:55:00.000Z
666192764e11902147260e34,Magnetische Kuren,,Burgtheater,1888-04-04T10:55:00.000Z
666193bd4e119021472628c1,Letzte Liebe,,Burgtheater,1888-04-05T10:55:00.000Z
666196464e119021472661ae,Eine Schachpartie (Giacosa),,Burgtheater,1888-04-06T10:55:00.000Z
6661963d4e119021472660d8,Eine Lektion,,Burgtheater,1888-04-06T10:55:00.000Z
6661965c4e11902147266369,Der Diener zweier Herren,,Burgtheater,1888-04-06T10:55:00.000Z
666196c54e11902147266cc9,Rosenkranz und Güldenstern,,Burgtheater,1888-04-07T10:55:00.000Z
6661972b4e119021472675a7,Der Hüttenbesitzer,,Hofoperntheater,1888-04-08T10:55:00.000Z
666196f64e1190214726713f,König Heinrich V.,,Burgtheater,1888-04-08T10:55:00.000Z
666197a34e1190214726807d,Der Fechter von Ravenna,,Burgtheater,1888-04-09T10:55:00.000Z
666197e44e119021472685dd,Egmont,,Burgtheater,1888-04-10T10:55:00.000Z
666198934e1190214726950d,Viel Lärm um Nichts,,Burgtheater,1888-04-11T10:55:00.000Z
666198ee4e11902147269d04,Denise,,Burgtheater,1888-04-12T10:55:00.000Z
666199c24e1190214726b018,3. Wallensteins Tod,,Burgtheater,1888-04-13T10:55:00.000Z
66619a3f4e1190214726baa7,Galante Könige,Ein Liebeszeichen,Burgtheater,1888-04-14T10:55:00.000Z
66619ace4e1190214726c731,"Die Eine weint, die Andere lacht",,Burgtheater,1888-04-14T10:55:00.000Z
66619b824e1190214726d6ed,Othello,,Burgtheater,1888-04-15T10:55:00.000Z
66619bd44e1190214726de31,Goldfische,,Burgtheater,1888-04-16T10:55:00.000Z
66619c784e1190214726eefa,Ein Lustspiel,,Burgtheater,1888-04-17T10:55:00.000Z
65c61aa6d3ced60fbe1d0fcb,Der selige Paul,,Burgtheater,1888-04-18T12:00:00.000Z
66619ca64e1190214726f353,Der selige Paul,,Burgtheater,1888-04-19T10:55:00.000Z
66619cd54e1190214726f769,Vater und Sohn (Dumas Sohn),,Burgtheater,1888-04-20T10:55:00.000Z
66619cfb4e1190214726faf7,Der selige Paul,,Burgtheater,1888-04-21T10:55:00.000Z
66619d174e1190214726fd66,Julius Cäsar,,Burgtheater,1888-04-22T10:55:00.000Z
66619d674e119021472704c8,Die Burgruine,,Burgtheater,1888-04-23T10:55:00.000Z
66619d854e119021472707c0,Der Winkelschreiber,,Burgtheater,1888-04-23T10:55:00.000Z
66619da24e11902147270ac4,Der selige Paul,,Burgtheater,1888-04-24T10:55:00.000Z
66619dcb4e11902147270e88,Der zündende Funke,,Burgtheater,1888-04-25T10:55:00.000Z
66619dd34e11902147270f82,Aus der komischen Oper,,Burgtheater,1888-04-25T10:55:00.000Z
66619dc64e11902147270dfe,Alte Mädchen,,Burgtheater,1888-04-25T10:55:00.000Z
66619dfa4e1190214727132d,Haus Fourchambault,,Burgtheater,1888-04-26T10:55:00.000Z
66619e1c4e11902147271672,Ein Tropfen Gift,,Burgtheater,1888-04-27T10:55:00.000Z
66619e354e1190214727190d,Galeotto,,Burgtheater,1888-04-28T10:55:00.000Z
65c61aaad3ced60fbe1d1b08,König und Bauer,,Burgtheater,1888-04-29T12:00:00.000Z
66619e8f4e11902147272170,Bekenntnisse,Die Bekenntnisse,Burgtheater,1888-04-30T10:55:00.000Z
66619e744e11902147271ed0,Eine Schachpartie (Giacosa),,Burgtheater,1888-04-30T10:55:00.000Z
6661a1614e119021472762e6,Hamlet,,Burgtheater,1888-05-01T10:55:00.000Z
6661a2064e119021472773f9,Die Nixe,,Burgtheater,1888-05-02T10:55:00.000Z
6661a2364e11902147277869,König und Bauer,,Burgtheater,1888-05-04T10:55:00.000Z
6661a2604e11902147277c58,Fromont junior und Risler senior,,Burgtheater,1888-05-05T10:55:00.000Z
6661a27a4e11902147277efa,Feenhände,,Burgtheater,1888-05-06T10:55:00.000Z
6661a2de4e1190214727871a,Der Traum ein Leben,,Burgtheater,1888-05-07T10:55:00.000Z
6661a34d4e11902147279069,Rosenkranz und Güldenstern,,Burgtheater,1888-05-08T10:55:00.000Z
6661a3664e11902147279284,König und Bauer,,Burgtheater,1888-05-09T10:55:00.000Z
6661a3814e11902147279558,Der Hüttenbesitzer,,Burgtheater,1888-05-10T10:55:00.000Z
65c61aa9d3ced60fbe1d18b9,Abbé Constantin,,Burgtheater,1888-05-11T12:00:00.000Z
6661a3c34e11902147279b0e,Abbé Constantin,,Burgtheater,1888-05-12T10:55:00.000Z
6661a3f14e11902147279f65,"Don Karlos, Infant von Spanien",,Burgtheater,1888-05-13T10:55:00.000Z
6661a4464e1190214727a694,Der Marquis von Villemer,,Burgtheater,1888-05-14T10:55:00.000Z
6661a47e4e1190214727abbb,Goldfische,,Burgtheater,1888-05-15T10:55:00.000Z
6661a4b04e1190214727b03b,Der Fechter von Ravenna,,Burgtheater,1888-05-16T10:55:00.000Z
6661a4cc4e1190214727b2d0,Ein Attaché,,Burgtheater,1888-05-17T10:55:00.000Z
6661a4fc4e1190214727b728,König und Bauer,,Burgtheater,1888-05-18T10:55:00.000Z
6661a55b4e1190214727bf45,Nur Mutter,,Burgtheater,1888-05-19T10:55:00.000Z
6661a51e4e1190214727ba80,Esther,,Burgtheater,1888-05-19T10:55:00.000Z
6661a58e4e1190214727c41b,Der Bibliothekar,,Burgtheater,1888-05-21T10:55:00.000Z
6661a5b54e1190214727c784,Die guten Freunde,"(,,Nos intimes"")",Burgtheater,1888-05-22T10:55:00.000Z
6661a5d84e1190214727cac8,König und Bauer,,Burgtheater,1888-05-23T10:55:00.000Z
6661a9f54e119021472822d8,Minna von Barnhelm,Das Soldatenglück ,Burgtheater,1888-05-24T10:55:00.000Z
6661aa394e119021472828cb,Maria Magdalene,,Burgtheater,1888-05-25T10:55:00.000Z
6661aa534e11902147282b04,Abbé Constantin,,Burgtheater,1888-05-26T10:55:00.000Z
6661aa6e4e11902147282d96,Romeo und Julia,,Burgtheater,1888-05-27T10:55:00.000Z
6661accd4e11902147285cd7,Der letzte Brief,,Burgtheater,1888-05-28T10:55:00.000Z
6661ad084e11902147286207,Die Maler (Wilbrandt),,Burgtheater,1888-05-29T10:55:00.000Z
6661adc54e1190214728712a,Narziß (Brachvogel),,Burgtheater,1888-05-30T10:55:00.000Z
6661ae044e11902147287653,König Oedipus (Sophokles),,Burgtheater,1888-06-01T10:55:00.000Z
6661ae174e1190214728783b,Jugendliebe,,Burgtheater,1888-06-01T10:55:00.000Z
6661ae3b4e11902147287b2f,Esther,,Burgtheater,1888-06-02T10:55:00.000Z
6661ae534e11902147287d42,Der arme Hugo,,Burgtheater,1888-06-02T10:55:00.000Z
6661aec54e1190214728867c,Eine vornehme Ehe,,Burgtheater,1888-06-03T10:55:00.000Z
6661af714e1190214728947f,Goldfische,,Burgtheater,1888-06-04T10:55:00.000Z
6661af8d4e1190214728975a,Abbé Constantin,,Burgtheater,1888-06-05T10:55:00.000Z
6661afae4e11902147289a5e,Ein Wintermärchen,,Burgtheater,1888-06-06T10:55:00.000Z
6661b0064e1190214728a1b0,Der Hüttenbesitzer,,Burgtheater,1888-06-07T10:55:00.000Z
6661b0374e1190214728a610,Magnetische Kuren,,Burgtheater,1888-06-08T10:55:00.000Z
6661b06d4e1190214728aad0,Der Fabrikant,,Burgtheater,1888-06-09T10:55:00.000Z
6661b05a4e1190214728a8e2,Der Hofball,,Burgtheater,1888-06-09T10:55:00.000Z
6661b0bc4e1190214728b16d,Kabale und Liebe,,Burgtheater,1888-06-10T10:55:00.000Z
6661b0fe4e1190214728b6bd,Krisen,,Burgtheater,1888-06-11T10:55:00.000Z
6661b12f4e1190214728bae8,"Die Eine weint, die Andere lacht",,Burgtheater,1888-06-12T10:55:00.000Z
6661b13f4e1190214728bc34,Eine Tasse Tee,,Burgtheater,1888-06-12T10:55:00.000Z
6661b2c24e1190214728dc3f,Vater und Sohn (Dumas Sohn),,Burgtheater,1888-06-13T10:55:00.000Z
6661b30b4e1190214728e2c1,Der zündende Funke,,Burgtheater,1888-06-14T10:55:00.000Z
6661b2eb4e1190214728dfdd,Nach Mitternacht,,Burgtheater,1888-06-14T10:55:00.000Z
6661b3844e1190214728ec2c,Ein Wintermärchen,,Burgtheater,1888-06-15T10:55:00.000Z
6661b3f84e1190214728f5b9,Ein Wintermärchen,,Burgtheater,1888-06-16T10:55:00.000Z
6661b4274e1190214728f9c1,Die Waise aus Lowood,,Burgtheater,1888-06-17T10:55:00.000Z
6661c1174e1190214729fb00,König und Bauer,,Burgtheater,1888-06-18T10:55:00.000Z
6661c1344e1190214729fdf8,Die Tochter des Herrn Fabricius,,Burgtheater,1888-06-19T10:55:00.000Z
6661c1764e119021472a0358,Die Jungfrau von Orleans,,Burgtheater,1888-06-20T10:55:00.000Z
6661c3174e119021472a24a1,Die Journalisten,,Burgtheater,1888-06-21T10:55:00.000Z
6661c37e4e119021472a2d9f,Der Hüttenbesitzer,,Burgtheater,1888-06-22T10:55:00.000Z
6661c3ba4e119021472a32b0,Uriel Acosta,,Burgtheater,1888-06-23T10:55:00.000Z
6661c4244e119021472a3b91,Maria Stuart,,Burgtheater,1888-06-24T10:55:00.000Z
6661c48d4e119021472a447a,Minna von Barnhelm,Das Soldatenglück ,Burgtheater,1888-06-25T10:55:00.000Z
6661c5e14e119021472a6210,Der Kaufmann von Venedig,,Burgtheater,1888-06-26T10:55:00.000Z
6661c6854e119021472a6f54,Deborah,,Burgtheater,1888-06-27T10:55:00.000Z
6661c70a4e119021472a7a7f,Nur Mutter,,Burgtheater,1888-06-28T10:55:00.000Z
6661c71b4e119021472a7bab,Eine Tasse Tee,,Burgtheater,1888-06-28T10:55:00.000Z
6661c76a4e119021472a8215,Der Hüttenbesitzer,,Burgtheater,1888-06-29T10:55:00.000Z
6661c9664e119021472ab409,Der Richter von Zalamea,,Burgtheater,1888-09-01T10:55:00.000Z
6661c9b44e119021472aba6e,Der Hüttenbesitzer,,Burgtheater,1888-09-02T10:55:00.000Z
6661ca0c4e119021472ac1bc,Weh dem der lügt,,Burgtheater,1888-09-03T10:55:00.000Z
6661ca584e119021472ac7fd,Krieg im Frieden,,Burgtheater,1888-09-04T10:55:00.000Z
6661cab34e119021472acf6f,König Oedipus (Sophokles),,Burgtheater,1888-09-05T10:55:00.000Z
6661cac84e119021472ad148,Jugendliebe,,Burgtheater,1888-09-05T10:55:00.000Z
6661caec4e119021472ad47f,Was ihr wollt,,Burgtheater,1888-09-06T10:55:00.000Z
6661cbc74e119021472ae60f,Schach dem König,,Burgtheater,1888-09-07T10:55:00.000Z
6661cc244e119021472aed9b,Uriel Acosta,,Burgtheater,1888-09-08T10:55:00.000Z
6661ccc84e119021472afa93,Kabale und Liebe,,Burgtheater,1888-09-09T10:55:00.000Z
6661cd344e119021472b0386,Die Journalisten,,Burgtheater,1888-09-10T10:55:00.000Z
6661cd644e119021472b07a9,König und Bauer,,Burgtheater,1888-09-11T10:55:00.000Z
6661cd8a4e119021472b0a8e,Die Tochter des Herrn Fabricius,,Burgtheater,1888-09-12T10:55:00.000Z
6661cdb84e119021472b0e8c,Rosenkranz und Güldenstern,,Burgtheater,1888-09-13T10:55:00.000Z
6661cddd4e119021472b11e7,Goldfische,,Burgtheater,1888-09-14T10:55:00.000Z
6661ce2e4e119021472b18a5,Der Erbförster,,Burgtheater,1888-09-15T10:55:00.000Z
6661cea44e119021472b223d,"Don Karlos, Infant von Spanien",,Burgtheater,1888-09-16T10:55:00.000Z
6661cef54e119021472b28d0,Ein Glas Wasser,oder Ursachen und Wirkungen ,Burgtheater,1888-09-17T10:55:00.000Z
6661cf2d4e119021472b2de5,Galeotto,,Burgtheater,1888-09-18T10:55:00.000Z
6661cfcc4e119021472b3a1b,Eine Schachpartie (Giacosa),,Burgtheater,1888-09-19T10:55:00.000Z
6661cffd4e119021472b3dc6,Bekenntnisse,Die Bekenntnisse,Burgtheater,1888-09-19T10:55:00.000Z
6661d0314e119021472b4391,Der Sohn der Wildnis,,Burgtheater,1888-09-20T10:55:00.000Z
6661d682cd334071f73551b1,Letzte Liebe,,Burgtheater,1888-09-21T10:55:00.000Z
6661d6e7cd334071f73559c3,"Die Welt, in der man sich langweilt",,Burgtheater,1888-09-22T10:55:00.000Z
6661d9afcd334071f73592e3,Othello,,Burgtheater,1888-09-23T10:55:00.000Z
6662a10ecd334071f744ce87,Die Maler (Wilbrandt),,Burgtheater,1888-09-24T10:55:00.000Z
6662a152cd334071f744d3e4,Eine Tasse Tee,,Burgtheater,1888-09-25T10:55:00.000Z
6662a14acd334071f744d350,Nur Mutter,,Burgtheater,1888-09-25T10:55:00.000Z
6662a16ccd334071f744d680,Des Meeres und der Liebe Wellen,,Burgtheater,1888-09-26T10:55:00.000Z
6662a18ccd334071f744d98d,Ein Tropfen Gift,,Burgtheater,1888-09-27T10:55:00.000Z
6662a1a7cd334071f744dbb1,Magnetische Kuren,,Burgtheater,1888-09-28T10:55:00.000Z
6662a1f0cd334071f744e213,Wenn man nicht tanzt,,Burgtheater,1888-09-29T10:55:00.000Z
6662a1e0cd334071f744e0d3,Der Hofball,,Burgtheater,1888-09-29T10:55:00.000Z
6662a1fbcd334071f744e2f0,Die Burgruine,,Burgtheater,1888-09-29T10:55:00.000Z
6662a231cd334071f744e769,Julius Cäsar,,Burgtheater,1888-09-30T10:55:00.000Z
6662ba79cd334071f746ecf7,Der Hüttenbesitzer,,Burgtheater,1888-10-01T10:55:00.000Z
6662baaacd334071f746f1c3,Ein verarmter Edelmann,,Burgtheater,1888-10-02T10:55:00.000Z
6662baeecd334071f746f7d2,Der Hexenmeister,,Burgtheater,1888-10-03T10:55:00.000Z
6662bb22cd334071f746fc19,Ein Wintermärchen,,Burgtheater,1888-10-04T10:55:00.000Z
6662c0aecd334071f747710c,Goldfische,,Burgtheater,1888-10-05T10:55:00.000Z
6662debecd334071f74a138a,Die Waise aus Lowood,,Burgtheater,1888-10-06T10:55:00.000Z
6662df65cd334071f74a216a,Fiesco,,Burgtheater,1888-10-07T10:55:00.000Z
6662e019cd334071f74a2fbc,Ein Erfolg,,Burgtheater,1888-10-08T10:55:00.000Z
6662e051cd334071f74a3503,Der Traum ein Leben,,Burgtheater,1888-10-09T10:55:00.000Z
6662e080cd334071f74a3906,Nathan der Weise,,Burgtheater,1888-10-10T10:55:00.000Z
65c61aa9d3ced60fbe1d19e7,Iphigenie auf Tauris,,Burgtheater,1888-10-12T12:00:00.000Z
65c61aaad3ced60fbe1d1d40,Esther,,Burgtheater,1888-10-14T12:00:00.000Z
65c61aaad3ced60fbe1d1c36,Szenischer Prolog,,Burgtheater,1888-10-14T12:00:00.000Z
65c61aabd3ced60fbe1d1fba,Wallensteins Lager,,Burgtheater,1888-10-14T12:00:00.000Z
6661a7744e1190214727ee57,1. Wallensteins Lager,,Burgtheater,1888-10-15T10:55:00.000Z
6661a7244e1190214727e7e9,Esther,,Burgtheater,1888-10-15T10:55:00.000Z
6661a7054e1190214727e59d,Szenischer Prolog,,Burgtheater,1888-10-15T10:55:00.000Z
6662c3b5cd334071f747b472,Esther,,Burgtheater,1888-10-16T10:55:00.000Z
6662c409cd334071f747bb5e,1. Wallensteins Lager,,Burgtheater,1888-10-16T10:55:00.000Z
6662e110cd334071f74a452e,1. Wallensteins Lager,,Burgtheater,1888-10-17T10:55:00.000Z
6662e0d8cd334071f74a40ff,Esther,,Burgtheater,1888-10-17T10:55:00.000Z
6662c43ccd334071f747c01c,Magnetische Kuren,,Burgtheater,1888-10-18T10:55:00.000Z
6662c482cd334071f747c5d5,Magnetische Kuren,,Burgtheater,1888-10-19T10:55:00.000Z
6662c49ecd334071f747c8b6,Der Hüttenbesitzer,,Burgtheater,1888-10-20T10:55:00.000Z
6662e155cd334071f74a4b23,Der Hüttenbesitzer,,Burgtheater,1888-10-21T10:55:00.000Z
6662c4c6cd334071f747cc51,Ein Glas Wasser,oder Ursachen und Wirkungen ,Burgtheater,1888-10-22T10:55:00.000Z
6663f784cd334071f75f9931,Ein Glas Wasser,oder Ursachen und Wirkungen ,Burgtheater,1888-10-23T10:55:00.000Z
6662c4e6cd334071f747cf7c,Goldfische,,Burgtheater,1888-10-24T10:55:00.000Z
6663f7accd334071f75f9d20,Goldfische,,Burgtheater,1888-10-25T10:55:00.000Z
6662c515cd334071f747d3cb,König Oedipus (Sophokles),,Burgtheater,1888-10-26T10:55:00.000Z
6662c521cd334071f747d4b8,Jugendliebe,,Burgtheater,1888-10-26T10:55:00.000Z
6663f7f0cd334071f75fa29b,König Oedipus (Sophokles),,Burgtheater,1888-10-27T10:55:00.000Z
6663f807cd334071f75fa4ca,Jugendliebe,,Burgtheater,1888-10-27T10:55:00.000Z
6662c540cd334071f747d7ce,Der Erbförster,,Burgtheater,1888-10-28T10:55:00.000Z
6662c563cd334071f747daa9,Die Maler (Wilbrandt),,Burgtheater,1888-10-29T10:55:00.000Z
6662c58acd334071f747de61,Ein Glas Wasser,oder Ursachen und Wirkungen ,Burgtheater,1888-10-30T10:55:00.000Z
6662c5b9cd334071f747e284,Goldfische,,Burgtheater,1888-10-31T10:55:00.000Z
6662c5ebcd334071f747e727,Die Ahnfrau,,Burgtheater,1888-11-01T11:07:00.000Z
6663f92acd334071f75fbc0a,Die Ahnfrau,,Burgtheater,1888-11-02T11:07:00.000Z
6662c627cd334071f747ed24,König und Bauer,,Burgtheater,1888-11-03T10:55:00.000Z
6663f8fdcd334071f75fb847,König und Bauer,,Burgtheater,1888-11-04T10:55:00.000Z
6662c64dcd334071f747f109,Die Journalisten,,Burgtheater,1888-11-05T10:55:00.000Z
6663f93ecd334071f75fbdf4,Die Journalisten,,Burgtheater,1888-11-06T10:55:00.000Z
6663f987cd334071f75fc47e,Der Hüttenbesitzer,,Burgtheater,1888-11-07T10:55:00.000Z
6662c687cd334071f747f651,Eine Schachpartie (Giacosa),,Burgtheater,1888-11-08T10:55:00.000Z
6662c6a6cd334071f747f8f2,Esther,,Burgtheater,1888-11-08T10:55:00.000Z
65c61aabd3ced60fbe1d219a,Cornelius Voss,,Burgtheater,1888-11-09T12:00:00.000Z
6662dd8acd334071f749f91d,Cornelius Voss,,Burgtheater,1888-11-10T10:55:00.000Z
6662c6f8cd334071f7480063,Die Räuber,,Burgtheater,1888-11-11T10:55:00.000Z
6663f963cd334071f75fc1a8,Cornelius Voss,,Burgtheater,1888-11-12T10:55:00.000Z
6663f98dcd334071f75fc550,Der Erbförster,,Burgtheater,1888-11-13T10:55:00.000Z
6662c7ffcd334071f748168c,Aus der Gesellschaft,,Burgtheater,1888-11-14T10:55:00.000Z
6663f9accd334071f75fc7d0,Cornelius Voss,,Burgtheater,1888-11-15T10:55:00.000Z
6663f9ebcd334071f75fcd83,Die Räuber,,Burgtheater,1888-11-16T10:55:00.000Z
6662c847cd334071f7481cf7,Maria Magdalene,,Burgtheater,1888-11-17T10:55:00.000Z
6663f9fdcd334071f75fcf14,Cornelius Voss,,Burgtheater,1888-11-18T10:55:00.000Z
6663fa16cd334071f75fd1b6,Aus der Gesellschaft,,Burgtheater,1888-11-19T10:55:00.000Z
6662c870cd334071f74820bf,Uriel Acosta,,Burgtheater,1888-11-20T10:55:00.000Z
6663fa73cd334071f75fd9f2,Maria Magdalene,,Burgtheater,1888-11-22T10:55:00.000Z
6663fa33cd334071f75fd40e,Cornelius Voss,,Burgtheater,1888-11-23T10:55:00.000Z
6663fa5ecd334071f75fd7ae,Die Maler (Wilbrandt),,Burgtheater,1888-11-24T10:55:00.000Z
6662c8e0cd334071f7482a7b,Romeo und Julia,,Burgtheater,1888-11-25T10:55:00.000Z
6663faf1cd334071f75fe43c,Romeo und Julia,,Burgtheater,1888-11-26T10:55:00.000Z
6662c91dcd334071f7482fec,Denise,,Burgtheater,1888-11-27T10:55:00.000Z
6663fabbcd334071f75fdfe1,Die Journalisten,,Burgtheater,1888-11-28T10:55:00.000Z
6663faeecd334071f75fe3f2,Uriel Acosta,,Burgtheater,1888-11-29T10:55:00.000Z
6663fb21cd334071f75fe892,Denise,,Burgtheater,1888-11-30T10:55:00.000Z
65c61aabd3ced60fbe1d1e49,Ein Pelikan,,Burgtheater,1888-12-01T12:00:00.000Z
